student_id,course_id,semester,grade,gpa,pass,Result,department_id,credits
S17436,C293,Spring,A,4.0,1,Distinction,D13,2
S16977,C158,Summer,C,2.0,1,Pass,D13,3
S10861,C279,Spring,A,4.0,1,Distinction,D9,4
S15946,C101,Fall,C,2.0,1,Pass,D14,2
S13311,C258,Summer,F,0.0,0,Fail,D9,2
S13395,C90,Summer,F,0.0,0,Fail,D10,5
S11726,C160,Fall,D,1.0,1,Pass,D7,4
S19454,C155,Fall,A,4.0,1,Distinction,D17,4
S17852,C298,Fall,F,0.0,0,Fail,D3,4
S17669,C127,Spring,D,1.0,1,Pass,D7,4
S15583,C145,Summer,B,3.0,1,Distinction,D19,3
S11145,C95,Fall,F,0.0,0,Fail,D11,4
S15944,C272,Fall,B,3.0,1,Distinction,D9,5
S12439,C223,Summer,B,3.0,1,Distinction,D17,3
S15276,C156,Spring,D,1.0,1,Pass,D3,5
S18909,C226,Spring,D,1.0,1,Pass,D6,2
S17573,C43,Summer,C,2.0,1,Pass,D12,5
S10328,C46,Spring,B,3.0,1,Distinction,D15,3
S14274,C94,Fall,F,0.0,0,Fail,D14,3
S17118,C139,Summer,C,2.0,1,Pass,D13,4
S17857,C275,Summer,B,3.0,1,Distinction,D10,3
S18320,C31,Spring,F,0.0,0,Fail,D1,4
S19700,C76,Fall,C,2.0,1,Pass,D20,3
S12493,C166,Spring,D,1.0,1,Pass,D16,5
S10804,C89,Summer,B,3.0,1,Distinction,D6,2
S13379,C114,Fall,F,0.0,0,Fail,D10,5
S11978,C9,Fall,F,0.0,0,Fail,D13,4
S14723,C3,Fall,B,3.0,1,Distinction,D7,5
S15034,C216,Fall,C,2.0,1,Pass,D19,5
S18796,C204,Spring,F,0.0,0,Fail,D6,2
S12150,C4,Summer,C,2.0,1,Pass,D8,4
S10871,C285,Spring,D,1.0,1,Pass,D20,3
S17968,C281,Fall,C,2.0,1,Pass,D2,2
S18172,C266,Fall,B,3.0,1,Distinction,D9,4
S17069,C290,Fall,A,4.0,1,Distinction,D18,3
S14461,C227,Summer,D,1.0,1,Pass,D14,5
S13378,C115,Summer,B,3.0,1,Distinction,D4,2
S18663,C160,Summer,C,2.0,1,Pass,D7,4
S16892,C107,Summer,F,0.0,0,Fail,D5,5
S12734,C1,Fall,F,0.0,0,Fail,D19,4
S15789,C105,Spring,F,0.0,0,Fail,D11,4
S11127,C149,Summer,C,2.0,1,Pass,D18,5
S16507,C2,Fall,D,1.0,1,Pass,D4,5
S13117,C236,Spring,B,3.0,1,Distinction,D1,3
S10779,C2,Spring,B,3.0,1,Distinction,D4,5
S19754,C275,Fall,F,0.0,0,Fail,D10,3
S18092,C233,Summer,C,2.0,1,Pass,D20,2
S12417,C41,Fall,B,3.0,1,Distinction,D2,3
S19236,C72,Spring,C,2.0,1,Pass,D12,3
S11225,C244,Summer,F,0.0,0,Fail,D4,2
S16510,C272,Summer,C,2.0,1,Pass,D9,5
S17223,C30,Fall,C,2.0,1,Pass,D14,4
S10902,C162,Spring,C,2.0,1,Pass,D3,4
S15650,C226,Spring,D,1.0,1,Pass,D6,2
S18787,C99,Spring,F,0.0,0,Fail,D18,4
S10206,C257,Summer,F,0.0,0,Fail,D20,3
S13674,C142,Spring,B,3.0,1,Distinction,D10,4
S17987,C299,Spring,D,1.0,1,Pass,D1,3
S11824,C211,Summer,F,0.0,0,Fail,D20,3
S18335,C194,Fall,A,4.0,1,Distinction,D7,2
S19558,C154,Summer,B,3.0,1,Distinction,D8,2
S13867,C296,Summer,C,2.0,1,Pass,D19,3
S11579,C141,Summer,F,0.0,0,Fail,D5,3
S16930,C62,Fall,A,4.0,1,Distinction,D13,5
S16491,C246,Summer,F,0.0,0,Fail,D4,5
S16861,C129,Fall,C,2.0,1,Pass,D14,3
S17334,C129,Fall,F,0.0,0,Fail,D14,3
S19693,C252,Spring,B,3.0,1,Distinction,D1,3
S12200,C230,Summer,D,1.0,1,Pass,D19,5
S14056,C203,Spring,D,1.0,1,Pass,D19,4
S17055,C10,Summer,A,4.0,1,Distinction,D4,4
S15231,C153,Spring,D,1.0,1,Pass,D12,3
S11358,C36,Summer,D,1.0,1,Pass,D14,3
S10033,C283,Spring,D,1.0,1,Pass,D14,3
S18478,C16,Fall,C,2.0,1,Pass,D11,2
S14984,C59,Spring,F,0.0,0,Fail,D3,5
S18102,C56,Fall,D,1.0,1,Pass,D8,5
S11843,C32,Summer,D,1.0,1,Pass,D6,5
S17664,C242,Summer,C,2.0,1,Pass,D8,3
S16149,C136,Spring,F,0.0,0,Fail,D1,2
S14003,C228,Spring,C,2.0,1,Pass,D13,2
S12067,C4,Summer,F,0.0,0,Fail,D8,4
S11373,C296,Fall,F,0.0,0,Fail,D19,3
S13567,C51,Fall,C,2.0,1,Pass,D18,2
S18917,C30,Spring,A,4.0,1,Distinction,D14,4
S16165,C112,Fall,F,0.0,0,Fail,D19,4
S14795,C136,Spring,C,2.0,1,Pass,D1,2
S19951,C60,Spring,A,4.0,1,Distinction,D11,2
S19600,C211,Fall,D,1.0,1,Pass,D20,3
S10709,C228,Spring,A,4.0,1,Distinction,D13,2
S14275,C203,Summer,A,4.0,1,Distinction,D19,4
S11699,C79,Fall,D,1.0,1,Pass,D10,2
S17074,C139,Spring,A,4.0,1,Distinction,D13,4
S19086,C244,Summer,C,2.0,1,Pass,D4,2
S18301,C26,Summer,B,3.0,1,Distinction,D10,2
S15730,C99,Fall,D,1.0,1,Pass,D18,4
S14644,C166,Summer,F,0.0,0,Fail,D16,5
S12266,C203,Summer,F,0.0,0,Fail,D19,4
S11628,C72,Spring,C,2.0,1,Pass,D12,3
S19666,C95,Fall,D,1.0,1,Pass,D11,4
S19651,C66,Fall,A,4.0,1,Distinction,D19,2
S11416,C175,Spring,C,2.0,1,Pass,D4,5
S13177,C68,Fall,A,4.0,1,Distinction,D9,4
S16358,C276,Fall,B,3.0,1,Distinction,D2,3
S19952,C110,Fall,B,3.0,1,Distinction,D13,4
S19226,C241,Fall,F,0.0,0,Fail,D11,2
S16331,C130,Spring,C,2.0,1,Pass,D18,5
S12184,C54,Spring,D,1.0,1,Pass,D20,2
S12882,C103,Spring,A,4.0,1,Distinction,D19,3
S15764,C177,Summer,B,3.0,1,Distinction,D18,3
S16248,C187,Spring,D,1.0,1,Pass,D19,5
S14590,C299,Fall,B,3.0,1,Distinction,D1,3
S18433,C181,Summer,C,2.0,1,Pass,D18,4
S17049,C70,Summer,D,1.0,1,Pass,D13,3
S11603,C122,Summer,C,2.0,1,Pass,D7,3
S13770,C215,Spring,F,0.0,0,Fail,D19,2
S14631,C135,Summer,C,2.0,1,Pass,D19,4
S11374,C246,Summer,D,1.0,1,Pass,D4,5
S15834,C220,Spring,A,4.0,1,Distinction,D13,4
S13023,C42,Summer,F,0.0,0,Fail,D19,3
S18621,C146,Fall,D,1.0,1,Pass,D8,4
S13079,C153,Summer,F,0.0,0,Fail,D12,3
S16970,C67,Summer,B,3.0,1,Distinction,D3,3
S18883,C143,Spring,C,2.0,1,Pass,D19,4
S11501,C96,Spring,F,0.0,0,Fail,D8,4
S18549,C3,Summer,B,3.0,1,Distinction,D7,5
S10883,C77,Spring,F,0.0,0,Fail,D14,3
S10020,C219,Spring,C,2.0,1,Pass,D7,5
S13693,C110,Summer,A,4.0,1,Distinction,D13,4
S10856,C288,Summer,D,1.0,1,Pass,D3,4
S10113,C130,Fall,D,1.0,1,Pass,D18,5
S13620,C197,Spring,F,0.0,0,Fail,D15,5
S18188,C2,Summer,C,2.0,1,Pass,D4,5
S17914,C298,Summer,A,4.0,1,Distinction,D3,4
S17782,C169,Summer,A,4.0,1,Distinction,D5,3
S19245,C25,Summer,A,4.0,1,Distinction,D13,5
S18219,C130,Fall,C,2.0,1,Pass,D18,5
S12632,C33,Summer,D,1.0,1,Pass,D9,5
S14161,C95,Fall,C,2.0,1,Pass,D11,4
S13374,C275,Fall,A,4.0,1,Distinction,D10,3
S18248,C104,Summer,B,3.0,1,Distinction,D18,3
S15929,C131,Spring,B,3.0,1,Distinction,D11,5
S14622,C184,Spring,A,4.0,1,Distinction,D5,4
S19733,C97,Fall,C,2.0,1,Pass,D11,5
S19999,C205,Spring,F,0.0,0,Fail,D13,2
S10732,C76,Fall,F,0.0,0,Fail,D20,3
S15102,C118,Summer,B,3.0,1,Distinction,D3,3
S12753,C280,Spring,C,2.0,1,Pass,D3,2
S18684,C222,Spring,D,1.0,1,Pass,D9,4
S18293,C57,Fall,F,0.0,0,Fail,D12,5
S19146,C85,Summer,B,3.0,1,Distinction,D8,5
S10301,C206,Summer,B,3.0,1,Distinction,D10,4
S15123,C273,Fall,F,0.0,0,Fail,D18,3
S16520,C9,Fall,C,2.0,1,Pass,D13,4
S10922,C37,Fall,A,4.0,1,Distinction,D14,5
S17568,C265,Spring,B,3.0,1,Distinction,D9,2
S14093,C182,Spring,F,0.0,0,Fail,D1,2
S13877,C86,Summer,A,4.0,1,Distinction,D13,5
S16970,C153,Summer,B,3.0,1,Distinction,D12,3
S10355,C235,Summer,A,4.0,1,Distinction,D15,4
S14816,C208,Spring,F,0.0,0,Fail,D13,5
S15864,C136,Spring,A,4.0,1,Distinction,D1,2
S13643,C125,Summer,F,0.0,0,Fail,D11,5
S15167,C271,Spring,C,2.0,1,Pass,D7,5
S15800,C88,Fall,C,2.0,1,Pass,D12,2
S10795,C248,Fall,B,3.0,1,Distinction,D4,4
S14823,C63,Spring,A,4.0,1,Distinction,D13,5
S19288,C231,Summer,A,4.0,1,Distinction,D15,3
S12551,C175,Summer,C,2.0,1,Pass,D4,5
S18289,C66,Fall,B,3.0,1,Distinction,D19,2
S12153,C178,Summer,D,1.0,1,Pass,D20,2
S12446,C153,Summer,F,0.0,0,Fail,D12,3
S12320,C145,Fall,F,0.0,0,Fail,D19,3
S18819,C89,Spring,C,2.0,1,Pass,D6,2
S12135,C244,Fall,A,4.0,1,Distinction,D4,2
S17072,C25,Summer,A,4.0,1,Distinction,D13,5
S15470,C241,Summer,B,3.0,1,Distinction,D11,2
S10684,C58,Summer,C,2.0,1,Pass,D13,5
S15700,C133,Spring,D,1.0,1,Pass,D14,4
S14057,C103,Summer,B,3.0,1,Distinction,D19,3
S18881,C230,Spring,B,3.0,1,Distinction,D19,5
S13516,C165,Spring,D,1.0,1,Pass,D1,4
S11517,C84,Spring,C,2.0,1,Pass,D8,3
S13002,C220,Spring,F,0.0,0,Fail,D13,4
S12288,C81,Spring,B,3.0,1,Distinction,D9,3
S14702,C74,Fall,C,2.0,1,Pass,D17,3
S14961,C71,Fall,F,0.0,0,Fail,D6,4
S18681,C216,Spring,C,2.0,1,Pass,D19,5
S15954,C168,Spring,D,1.0,1,Pass,D16,3
S15158,C107,Fall,A,4.0,1,Distinction,D5,5
S13721,C53,Spring,A,4.0,1,Distinction,D6,3
S16529,C132,Summer,C,2.0,1,Pass,D17,5
S19310,C152,Fall,C,2.0,1,Pass,D4,3
S18290,C79,Fall,F,0.0,0,Fail,D10,2
S15767,C175,Summer,D,1.0,1,Pass,D4,5
S17474,C205,Fall,F,0.0,0,Fail,D13,2
S11572,C257,Summer,F,0.0,0,Fail,D20,3
S19886,C65,Spring,C,2.0,1,Pass,D11,2
S16309,C101,Summer,A,4.0,1,Distinction,D14,2
S15259,C89,Fall,C,2.0,1,Pass,D6,2
S18442,C166,Summer,C,2.0,1,Pass,D16,5
S16355,C38,Fall,B,3.0,1,Distinction,D7,5
S18637,C253,Spring,B,3.0,1,Distinction,D4,4
S11939,C162,Spring,A,4.0,1,Distinction,D3,4
S10616,C187,Fall,B,3.0,1,Distinction,D19,5
S15551,C129,Fall,F,0.0,0,Fail,D14,3
S13138,C50,Summer,A,4.0,1,Distinction,D19,4
S12083,C190,Spring,C,2.0,1,Pass,D5,2
S19702,C285,Fall,A,4.0,1,Distinction,D20,3
S19664,C297,Fall,C,2.0,1,Pass,D19,4
S15540,C17,Summer,C,2.0,1,Pass,D14,5
S13826,C300,Summer,D,1.0,1,Pass,D2,3
S12692,C25,Spring,B,3.0,1,Distinction,D13,5
S17910,C24,Spring,A,4.0,1,Distinction,D17,2
S15669,C199,Summer,C,2.0,1,Pass,D6,2
S17616,C43,Fall,D,1.0,1,Pass,D12,5
S15136,C192,Summer,F,0.0,0,Fail,D10,2
S12722,C103,Fall,B,3.0,1,Distinction,D19,3
S13008,C12,Fall,F,0.0,0,Fail,D6,5
S12284,C70,Spring,A,4.0,1,Distinction,D13,3
S10649,C41,Fall,B,3.0,1,Distinction,D2,3
S15807,C59,Fall,F,0.0,0,Fail,D3,5
S17416,C221,Spring,B,3.0,1,Distinction,D19,5
S19414,C285,Fall,A,4.0,1,Distinction,D20,3
S17809,C213,Spring,B,3.0,1,Distinction,D15,2
S17530,C13,Summer,C,2.0,1,Pass,D8,4
S12001,C168,Fall,D,1.0,1,Pass,D16,3
S16439,C110,Summer,F,0.0,0,Fail,D13,4
S15191,C13,Spring,A,4.0,1,Distinction,D8,4
S19129,C109,Spring,C,2.0,1,Pass,D7,5
S19137,C297,Spring,B,3.0,1,Distinction,D19,4
S16122,C239,Summer,B,3.0,1,Distinction,D8,5
S19378,C272,Fall,B,3.0,1,Distinction,D9,5
S10645,C24,Spring,F,0.0,0,Fail,D17,2
S12165,C87,Spring,D,1.0,1,Pass,D19,4
S12171,C34,Fall,B,3.0,1,Distinction,D19,2
S16930,C269,Fall,F,0.0,0,Fail,D14,2
S17693,C279,Fall,B,3.0,1,Distinction,D9,4
S11443,C287,Summer,F,0.0,0,Fail,D2,2
S19727,C48,Spring,A,4.0,1,Distinction,D8,3
S11111,C145,Spring,A,4.0,1,Distinction,D19,3
S17753,C150,Summer,D,1.0,1,Pass,D3,5
S13259,C271,Fall,F,0.0,0,Fail,D7,5
S14094,C270,Spring,B,3.0,1,Distinction,D16,2
S11887,C27,Summer,C,2.0,1,Pass,D10,4
S18162,C94,Summer,A,4.0,1,Distinction,D14,3
S10558,C197,Summer,C,2.0,1,Pass,D15,5
S10285,C31,Spring,C,2.0,1,Pass,D1,4
S11932,C196,Summer,F,0.0,0,Fail,D10,2
S19005,C159,Spring,F,0.0,0,Fail,D17,2
S15936,C75,Fall,D,1.0,1,Pass,D2,3
S15315,C177,Fall,B,3.0,1,Distinction,D18,3
S10161,C24,Spring,B,3.0,1,Distinction,D17,2
S11415,C19,Spring,C,2.0,1,Pass,D11,4
S10016,C85,Spring,A,4.0,1,Distinction,D8,5
S19585,C202,Summer,D,1.0,1,Pass,D5,2
S15049,C114,Fall,B,3.0,1,Distinction,D10,5
S19289,C179,Fall,B,3.0,1,Distinction,D14,3
S15648,C184,Spring,D,1.0,1,Pass,D5,4
S12220,C170,Spring,D,1.0,1,Pass,D13,4
S14995,C268,Summer,F,0.0,0,Fail,D16,3
S14762,C5,Summer,F,0.0,0,Fail,D6,5
S14999,C39,Spring,B,3.0,1,Distinction,D9,4
S13987,C287,Summer,B,3.0,1,Distinction,D2,2
S18470,C17,Spring,C,2.0,1,Pass,D14,5
S19579,C104,Spring,A,4.0,1,Distinction,D18,3
S15807,C45,Summer,D,1.0,1,Pass,D14,3
S18359,C276,Summer,D,1.0,1,Pass,D2,3
S19913,C261,Fall,D,1.0,1,Pass,D3,5
S17281,C107,Fall,F,0.0,0,Fail,D5,5
S15914,C130,Spring,F,0.0,0,Fail,D18,5
S16267,C266,Fall,F,0.0,0,Fail,D9,4
S14242,C21,Spring,C,2.0,1,Pass,D7,3
S14844,C252,Spring,B,3.0,1,Distinction,D1,3
S14202,C19,Spring,F,0.0,0,Fail,D11,4
S17088,C203,Spring,F,0.0,0,Fail,D19,4
S12660,C208,Spring,D,1.0,1,Pass,D13,5
S14816,C181,Fall,F,0.0,0,Fail,D18,4
S18734,C99,Fall,D,1.0,1,Pass,D18,4
S14704,C44,Fall,F,0.0,0,Fail,D8,4
S12992,C43,Summer,F,0.0,0,Fail,D12,5
S16659,C25,Spring,C,2.0,1,Pass,D13,5
S18872,C130,Fall,D,1.0,1,Pass,D18,5
S16000,C28,Fall,F,0.0,0,Fail,D20,2
S15974,C234,Summer,D,1.0,1,Pass,D14,4
S16314,C152,Summer,B,3.0,1,Distinction,D4,3
S11595,C49,Spring,C,2.0,1,Pass,D9,5
S11651,C207,Spring,F,0.0,0,Fail,D12,3
S10657,C149,Summer,B,3.0,1,Distinction,D18,5
S11367,C92,Spring,F,0.0,0,Fail,D9,2
S19265,C149,Spring,C,2.0,1,Pass,D18,5
S16265,C135,Spring,B,3.0,1,Distinction,D19,4
S15625,C58,Summer,A,4.0,1,Distinction,D13,5
S10374,C73,Summer,C,2.0,1,Pass,D8,2
S18835,C45,Spring,B,3.0,1,Distinction,D14,3
S19918,C201,Spring,D,1.0,1,Pass,D9,3
S10030,C46,Summer,C,2.0,1,Pass,D15,3
S17064,C256,Spring,D,1.0,1,Pass,D19,4
S10029,C76,Spring,A,4.0,1,Distinction,D20,3
S18516,C252,Spring,F,0.0,0,Fail,D1,3
S15900,C57,Fall,F,0.0,0,Fail,D12,5
S17956,C155,Fall,F,0.0,0,Fail,D17,4
S11314,C180,Summer,A,4.0,1,Distinction,D16,2
S19487,C185,Fall,D,1.0,1,Pass,D13,3
S11091,C275,Summer,C,2.0,1,Pass,D10,3
S10711,C222,Spring,F,0.0,0,Fail,D9,4
S14718,C92,Fall,A,4.0,1,Distinction,D9,2
S11844,C187,Fall,A,4.0,1,Distinction,D19,5
S15998,C200,Spring,A,4.0,1,Distinction,D11,4
S12426,C12,Summer,F,0.0,0,Fail,D6,5
S15672,C250,Spring,D,1.0,1,Pass,D12,4
S10423,C83,Spring,C,2.0,1,Pass,D12,5
S11683,C108,Spring,B,3.0,1,Distinction,D10,4
S14074,C249,Summer,B,3.0,1,Distinction,D6,2
S19838,C61,Summer,D,1.0,1,Pass,D6,5
S10567,C22,Fall,F,0.0,0,Fail,D10,3
S12641,C280,Fall,C,2.0,1,Pass,D3,2
S19659,C143,Summer,C,2.0,1,Pass,D19,4
S19347,C290,Fall,D,1.0,1,Pass,D18,3
S19499,C299,Fall,C,2.0,1,Pass,D1,3
S12077,C168,Spring,D,1.0,1,Pass,D16,3
S13147,C85,Spring,A,4.0,1,Distinction,D8,5
S14543,C136,Spring,B,3.0,1,Distinction,D1,2
S13362,C180,Fall,B,3.0,1,Distinction,D16,2
S12802,C63,Fall,B,3.0,1,Distinction,D13,5
S14573,C47,Spring,B,3.0,1,Distinction,D16,2
S13037,C174,Fall,A,4.0,1,Distinction,D1,5
S10859,C148,Summer,C,2.0,1,Pass,D20,4
S18610,C78,Spring,B,3.0,1,Distinction,D14,4
S13406,C272,Summer,C,2.0,1,Pass,D9,5
S11882,C13,Fall,A,4.0,1,Distinction,D8,4
S15979,C14,Summer,F,0.0,0,Fail,D20,2
S12325,C153,Spring,C,2.0,1,Pass,D12,3
S11920,C56,Summer,A,4.0,1,Distinction,D8,5
S15721,C146,Fall,D,1.0,1,Pass,D8,4
S18404,C208,Spring,A,4.0,1,Distinction,D13,5
S14877,C289,Summer,C,2.0,1,Pass,D9,5
S14489,C254,Summer,D,1.0,1,Pass,D13,2
S11722,C132,Spring,D,1.0,1,Pass,D17,5
S17648,C77,Fall,B,3.0,1,Distinction,D14,3
S17140,C101,Spring,D,1.0,1,Pass,D14,2
S11796,C226,Summer,D,1.0,1,Pass,D6,2
S17682,C18,Fall,F,0.0,0,Fail,D10,2
S12648,C294,Summer,A,4.0,1,Distinction,D1,2
S16840,C207,Fall,B,3.0,1,Distinction,D12,3
S12437,C186,Spring,F,0.0,0,Fail,D9,5
S14585,C190,Spring,A,4.0,1,Distinction,D5,2
S11990,C181,Fall,A,4.0,1,Distinction,D18,4
S15075,C283,Summer,B,3.0,1,Distinction,D14,3
S15076,C238,Summer,A,4.0,1,Distinction,D18,2
S18849,C128,Fall,C,2.0,1,Pass,D10,3
S19933,C144,Spring,B,3.0,1,Distinction,D16,2
S15052,C50,Summer,F,0.0,0,Fail,D19,4
S11505,C156,Fall,F,0.0,0,Fail,D3,5
S18034,C209,Summer,D,1.0,1,Pass,D7,5
S13553,C236,Summer,C,2.0,1,Pass,D1,3
S18653,C202,Summer,C,2.0,1,Pass,D5,2
S14650,C168,Spring,D,1.0,1,Pass,D16,3
S14803,C154,Summer,F,0.0,0,Fail,D8,2
S16229,C37,Fall,A,4.0,1,Distinction,D14,5
S10885,C97,Spring,D,1.0,1,Pass,D11,5
S14622,C123,Summer,C,2.0,1,Pass,D18,2
S11871,C261,Fall,D,1.0,1,Pass,D3,5
S10693,C170,Summer,C,2.0,1,Pass,D13,4
S10054,C114,Spring,F,0.0,0,Fail,D10,5
S13253,C210,Summer,F,0.0,0,Fail,D7,5
S18718,C52,Fall,D,1.0,1,Pass,D12,5
S13746,C202,Summer,D,1.0,1,Pass,D5,2
S15993,C226,Fall,B,3.0,1,Distinction,D6,2
S15839,C196,Summer,F,0.0,0,Fail,D10,2
S13741,C158,Summer,F,0.0,0,Fail,D13,3
S13018,C98,Spring,F,0.0,0,Fail,D7,2
S15397,C46,Fall,B,3.0,1,Distinction,D15,3
S18312,C281,Summer,C,2.0,1,Pass,D2,2
S12839,C233,Summer,C,2.0,1,Pass,D20,2
S19075,C153,Summer,D,1.0,1,Pass,D12,3
S10601,C38,Fall,F,0.0,0,Fail,D7,5
S15413,C132,Summer,D,1.0,1,Pass,D17,5
S14026,C252,Fall,D,1.0,1,Pass,D1,3
S14492,C72,Summer,D,1.0,1,Pass,D12,3
S16462,C263,Spring,D,1.0,1,Pass,D8,2
S18335,C19,Fall,B,3.0,1,Distinction,D11,4
S16952,C294,Fall,D,1.0,1,Pass,D1,2
S10640,C146,Summer,D,1.0,1,Pass,D8,4
S11848,C73,Spring,A,4.0,1,Distinction,D8,2
S16340,C264,Fall,F,0.0,0,Fail,D8,4
S10855,C3,Summer,D,1.0,1,Pass,D7,5
S10716,C69,Spring,C,2.0,1,Pass,D16,5
S18661,C179,Fall,B,3.0,1,Distinction,D14,3
S18494,C293,Spring,D,1.0,1,Pass,D13,2
S19331,C145,Summer,D,1.0,1,Pass,D19,3
S17172,C170,Summer,D,1.0,1,Pass,D13,4
S14710,C187,Fall,B,3.0,1,Distinction,D19,5
S14574,C164,Spring,B,3.0,1,Distinction,D8,2
S15736,C91,Fall,C,2.0,1,Pass,D15,5
S10363,C37,Summer,F,0.0,0,Fail,D14,5
S12893,C145,Summer,A,4.0,1,Distinction,D19,3
S19068,C273,Summer,B,3.0,1,Distinction,D18,3
S19558,C276,Spring,C,2.0,1,Pass,D2,3
S11860,C223,Fall,D,1.0,1,Pass,D17,3
S13524,C275,Summer,D,1.0,1,Pass,D10,3
S18043,C110,Fall,F,0.0,0,Fail,D13,4
S13955,C37,Spring,D,1.0,1,Pass,D14,5
S11232,C300,Summer,C,2.0,1,Pass,D2,3
S11532,C215,Spring,C,2.0,1,Pass,D19,2
S18807,C257,Spring,D,1.0,1,Pass,D20,3
S17573,C122,Summer,B,3.0,1,Distinction,D7,3
S15474,C176,Summer,A,4.0,1,Distinction,D9,4
S10847,C238,Fall,B,3.0,1,Distinction,D18,2
S11737,C237,Fall,A,4.0,1,Distinction,D14,3
S15164,C106,Summer,A,4.0,1,Distinction,D8,2
S15345,C62,Fall,F,0.0,0,Fail,D13,5
S18137,C153,Summer,D,1.0,1,Pass,D12,3
S17276,C115,Summer,F,0.0,0,Fail,D4,2
S16682,C43,Fall,A,4.0,1,Distinction,D12,5
S12756,C268,Summer,C,2.0,1,Pass,D16,3
S10970,C229,Summer,D,1.0,1,Pass,D10,3
S10591,C262,Summer,B,3.0,1,Distinction,D7,2
S13629,C173,Spring,C,2.0,1,Pass,D6,4
S15040,C223,Summer,C,2.0,1,Pass,D17,3
S16650,C83,Summer,B,3.0,1,Distinction,D12,5
S10884,C181,Spring,D,1.0,1,Pass,D18,4
S12253,C76,Summer,C,2.0,1,Pass,D20,3
S14422,C167,Spring,B,3.0,1,Distinction,D7,4
S10503,C278,Summer,C,2.0,1,Pass,D18,3
S11826,C112,Spring,D,1.0,1,Pass,D19,4
S12250,C131,Summer,B,3.0,1,Distinction,D11,5
S18012,C108,Fall,A,4.0,1,Distinction,D10,4
S12973,C59,Spring,B,3.0,1,Distinction,D3,5
S15206,C237,Fall,D,1.0,1,Pass,D14,3
S14367,C181,Fall,A,4.0,1,Distinction,D18,4
S16728,C59,Spring,F,0.0,0,Fail,D3,5
S11355,C20,Fall,F,0.0,0,Fail,D5,2
S13965,C137,Spring,C,2.0,1,Pass,D14,2
S11417,C102,Fall,F,0.0,0,Fail,D5,3
S10766,C70,Spring,D,1.0,1,Pass,D13,3
S18341,C53,Summer,D,1.0,1,Pass,D6,3
S17821,C66,Spring,F,0.0,0,Fail,D19,2
S14354,C205,Spring,A,4.0,1,Distinction,D13,2
S14426,C183,Summer,F,0.0,0,Fail,D18,4
S10877,C128,Spring,F,0.0,0,Fail,D10,3
S10430,C276,Fall,A,4.0,1,Distinction,D2,3
S13646,C217,Spring,B,3.0,1,Distinction,D10,2
S18286,C189,Summer,C,2.0,1,Pass,D4,5
S13309,C265,Spring,C,2.0,1,Pass,D9,2
S18160,C291,Spring,F,0.0,0,Fail,D3,2
S10833,C82,Fall,C,2.0,1,Pass,D16,5
S14605,C19,Spring,A,4.0,1,Distinction,D11,4
S11119,C175,Fall,D,1.0,1,Pass,D4,5
S10028,C274,Spring,C,2.0,1,Pass,D4,3
S19670,C192,Summer,C,2.0,1,Pass,D10,2
S10127,C272,Fall,A,4.0,1,Distinction,D9,5
S18078,C167,Spring,F,0.0,0,Fail,D7,4
S18147,C259,Summer,C,2.0,1,Pass,D19,5
S11810,C273,Spring,B,3.0,1,Distinction,D18,3
S17441,C255,Fall,C,2.0,1,Pass,D8,2
S11478,C206,Summer,A,4.0,1,Distinction,D10,4
S12444,C1,Fall,F,0.0,0,Fail,D19,4
S10408,C131,Spring,A,4.0,1,Distinction,D11,5
S14036,C4,Summer,C,2.0,1,Pass,D8,4
S17201,C290,Fall,A,4.0,1,Distinction,D18,3
S11326,C3,Summer,A,4.0,1,Distinction,D7,5
S14033,C112,Spring,F,0.0,0,Fail,D19,4
S13372,C155,Summer,B,3.0,1,Distinction,D17,4
S12461,C165,Fall,A,4.0,1,Distinction,D1,4
S16619,C280,Summer,C,2.0,1,Pass,D3,2
S13352,C231,Summer,C,2.0,1,Pass,D15,3
S14150,C119,Summer,B,3.0,1,Distinction,D6,5
S11811,C113,Spring,C,2.0,1,Pass,D5,3
S10047,C249,Summer,C,2.0,1,Pass,D6,2
S11362,C58,Summer,A,4.0,1,Distinction,D13,5
S13197,C137,Spring,C,2.0,1,Pass,D14,2
S11978,C132,Spring,C,2.0,1,Pass,D17,5
S19094,C241,Fall,F,0.0,0,Fail,D11,2
S10327,C39,Summer,B,3.0,1,Distinction,D9,4
S16623,C152,Spring,D,1.0,1,Pass,D4,3
S18042,C115,Summer,C,2.0,1,Pass,D4,2
S10939,C15,Summer,F,0.0,0,Fail,D9,5
S18098,C121,Fall,C,2.0,1,Pass,D14,5
S14149,C222,Fall,C,2.0,1,Pass,D9,4
S19701,C127,Fall,B,3.0,1,Distinction,D7,4
S10771,C11,Summer,C,2.0,1,Pass,D7,2
S12142,C243,Fall,A,4.0,1,Distinction,D20,3
S15502,C27,Spring,A,4.0,1,Distinction,D10,4
S18675,C213,Spring,D,1.0,1,Pass,D15,2
S12036,C285,Summer,D,1.0,1,Pass,D20,3
S12072,C163,Spring,B,3.0,1,Distinction,D1,5
S14194,C213,Summer,C,2.0,1,Pass,D15,2
S19805,C17,Summer,C,2.0,1,Pass,D14,5
S11825,C197,Fall,A,4.0,1,Distinction,D15,5
S13029,C256,Summer,C,2.0,1,Pass,D19,4
S14540,C35,Summer,A,4.0,1,Distinction,D17,4
