student_id,Overall_GPA,Internal_Marks,Attendance_Pct,Attendance_Level,Course_Load,Faculty_Interaction,Courses_Enrolled,Pass_Rate,Academic_Result,Student_Segment,Dropout_Risk,Dropout_Risk_Score,GPA_Tier
S11882,2.0,50.0,100.0,High (>75%),14.0,4.0,4.0,0.6,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S11883,1.0,25.0,50.0,Medium (50-75%),20.0,6.0,6.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11884,0.75,18.75,66.67,Medium (50-75%),19.0,5.0,6.0,0.25,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11885,2.0,50.0,75.0,High (>75%),13.0,4.0,,0.5,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S11886,4.0,100.0,0.0,Low (<50%),18.0,4.0,4.0,1.0,Distinction,Struggling Students,High Risk,1.0,Excellent (3-4)
S11887,2.0,50.0,66.67,Medium (50-75%),8.0,3.0,3.0,0.8,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S11888,2.0,50.0,100.0,High (>75%),18.0,4.0,5.0,1.0,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S11889,2.0,50.0,50.0,Medium (50-75%),16.0,5.0,5.0,0.6666666666666666,Pass,Struggling Students,Low Risk,0.0,Pass (1-2)
S11890,3.0,75.0,50.0,Medium (50-75%),9.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S11891,1.8571428571428572,46.43,100.0,High (>75%),10.0,2.0,2.0,0.7142857142857143,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S11892,1.0,25.0,50.0,Medium (50-75%),4.0,1.0,1.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11893,3.0,75.0,66.67,Medium (50-75%),18.0,6.0,6.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S11894,1.0,25.0,75.0,High (>75%),19.0,5.0,5.0,1.0,Fail,Average Performers,High Risk,1.0,Failing (0-1)
S11895,2.3333333333333335,58.33,0.0,Low (<50%),13.0,4.0,4.0,0.6666666666666666,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S11896,0.0,0.0,75.0,High (>75%),7.0,3.0,3.0,0.0,Fail,At-Risk Students,High Risk,1.0,
S11897,3.0,75.0,100.0,High (>75%),38.0,11.0,11.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S11898,2.0,50.0,75.0,High (>75%),10.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S11899,2.5,62.5,100.0,High (>75%),21.0,5.0,5.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S11900,1.5,37.5,0.0,Low (<50%),15.0,5.0,5.0,1.0,Fail,Struggling Students,High Risk,1.0,Pass (1-2)
S11901,1.25,31.25,100.0,High (>75%),13.0,4.0,,0.5,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S11902,1.6,40.0,40.0,Low (<50%),17.0,5.0,5.0,0.6,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S11903,0.6666666666666666,16.67,100.0,High (>75%),7.0,2.0,2.0,0.3333333333333333,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11904,0.8,20.0,75.0,High (>75%),20.0,5.0,5.0,0.4,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11905,0.6666666666666666,16.67,100.0,High (>75%),14.0,4.0,4.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11906,2.6,65.0,100.0,High (>75%),8.0,3.0,3.0,0.8,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11907,0.0,0.0,100.0,High (>75%),21.0,6.0,6.0,0.0,Fail,At-Risk Students,High Risk,1.0,
S11908,2.3333333333333335,58.33,60.0,Medium (50-75%),9.0,2.0,2.0,0.6666666666666666,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11909,2.0,50.0,50.0,Medium (50-75%),22.0,6.0,6.0,1.0,Pass,Average Performers,Low Risk,0.0001,Pass (1-2)
S11910,1.8,45.0,75.0,High (>75%),7.0,2.0,2.0,0.8,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S11911,2.0,50.0,50.0,Medium (50-75%),2.0,1.0,1.0,0.6666666666666666,Pass,Struggling Students,Low Risk,0.0,Pass (1-2)
S11912,2.3333333333333335,58.33,100.0,High (>75%),16.0,4.0,4.0,0.6666666666666666,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11913,2.3333333333333335,58.33,66.67,,2.0,1.0,1.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11914,1.8,45.0,50.0,Medium (50-75%),13.0,4.0,4.0,0.8,Pass,Struggling Students,Low Risk,0.0001,Pass (1-2)
S11915,2.0,50.0,0.0,Low (<50%),18.0,5.0,5.0,1.0,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S11916,2.0,50.0,50.0,Medium (50-75%),21.0,7.0,7.0,0.5,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S11917,1.5,37.5,100.0,High (>75%),18.0,5.0,5.0,0.75,Fail,Average Performers,Low Risk,0.0108,Pass (1-2)
S11918,3.5,87.5,100.0,High (>75%),20.0,7.0,7.0,1.0,Distinction,Average Performers,Low Risk,0.0,Excellent (3-4)
S11919,2.6,65.0,100.0,High (>75%),14.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11920,2.6666666666666665,66.67,50.0,Medium (50-75%),22.0,7.0,7.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S11921,2.75,68.75,66.67,Medium (50-75%),15.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11922,2.0,50.0,100.0,High (>75%),27.0,7.0,7.0,0.8571428571428571,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S11923,3.0,75.0,75.0,High (>75%),10.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S11924,1.5,37.5,33.33,Low (<50%),16.0,6.0,6.0,0.75,Fail,Struggling Students,High Risk,1.0,Pass (1-2)
S11925,2.3333333333333335,58.33,66.67,,22.0,7.0,7.0,0.6666666666666666,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S11926,1.0,25.0,80.0,High (>75%),17.0,4.0,4.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11927,2.4,60.0,33.33,Low (<50%),18.0,7.0,7.0,0.8,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S11928,2.8,70.0,50.0,Medium (50-75%),17.0,5.0,5.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S11929,1.2,30.0,0.0,Low (<50%),6.0,2.0,2.0,0.6,Fail,Struggling Students,High Risk,1.0,Pass (1-2)
S11930,1.25,31.25,100.0,High (>75%),19.0,5.0,5.0,0.5,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S11931,1.75,43.75,80.0,High (>75%),17.0,5.0,5.0,0.5,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S11932,1.0,25.0,85.71,High (>75%),4.0,1.0,1.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11933,2.3333333333333335,58.33,33.33,Low (<50%),9.0,3.0,3.0,1.0,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S11934,1.0,25.0,100.0,High (>75%),12.0,4.0,4.0,1.0,Fail,High Achievers,High Risk,1.0,Failing (0-1)
S11935,2.0,50.0,80.0,High (>75%),5.0,2.0,2.0,0.75,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S11936,3.5,87.5,66.67,Medium (50-75%),13.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S11937,3.0,75.0,60.0,Medium (50-75%),22.0,6.0,6.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S11938,2.0,50.0,66.67,Medium (50-75%),8.0,2.0,2.0,0.5,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S11939,2.0,50.0,0.0,Low (<50%),7.0,2.0,2.0,0.5,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S11940,2.8333333333333335,70.83,66.67,Medium (50-75%),14.0,3.0,3.0,0.8333333333333334,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11941,2.6666666666666665,66.67,66.67,Medium (50-75%),10.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11942,1.0,25.0,100.0,High (>75%),9.0,3.0,3.0,1.0,Fail,High Achievers,High Risk,1.0,Failing (0-1)
S11943,1.5,37.5,100.0,High (>75%),8.0,2.0,2.0,0.5,Fail,At-Risk Students,Low Risk,0.0084,Pass (1-2)
S11944,2.5,62.5,100.0,High (>75%),22.0,7.0,7.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S11945,3.0,75.0,50.0,Medium (50-75%),12.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S11946,1.75,43.75,50.0,Medium (50-75%),11.0,3.0,3.0,0.75,Pass,Struggling Students,Low Risk,0.0001,Pass (1-2)
S11947,2.5,62.5,50.0,Medium (50-75%),16.0,4.0,4.0,1.0,Pass,Struggling Students,Low Risk,0.0,Good (2-3)
S11948,2.5,62.5,75.0,High (>75%),12.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11949,2.3333333333333335,58.33,66.67,,7.0,2.0,2.0,0.6666666666666666,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11950,0.6666666666666666,16.67,100.0,High (>75%),9.0,3.0,3.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11951,1.0,25.0,50.0,Medium (50-75%),4.0,1.0,1.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11952,2.0,50.0,66.67,Medium (50-75%),5.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S11953,1.5,37.5,100.0,High (>75%),18.0,5.0,5.0,1.0,Fail,Average Performers,Low Risk,0.0074,Pass (1-2)
S11954,2.8,70.0,66.67,Medium (50-75%),9.0,2.0,2.0,0.8,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11955,2.5,62.5,66.67,Medium (50-75%),3.0,1.0,1.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11956,3.5,87.5,0.0,Low (<50%),16.0,4.0,4.0,1.0,Distinction,Struggling Students,High Risk,1.0,Excellent (3-4)
S11957,1.75,43.75,66.67,Medium (50-75%),11.0,3.0,3.0,0.5,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S11958,0.0,0.0,0.0,Low (<50%),19.0,5.0,5.0,0.0,Fail,At-Risk Students,High Risk,1.0,
S11959,2.0,50.0,100.0,High (>75%),6.0,2.0,2.0,0.5,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S11960,1.5,37.5,50.0,Medium (50-75%),14.0,5.0,5.0,0.75,Fail,Struggling Students,Low Risk,0.01,Pass (1-2)
S11961,2.0,50.0,50.0,Medium (50-75%),18.0,6.0,6.0,1.0,Pass,Average Performers,Low Risk,0.0001,Pass (1-2)
S11962,2.0,50.0,75.0,High (>75%),13.0,5.0,5.0,0.75,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S11963,3.0,75.0,100.0,High (>75%),3.0,1.0,1.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S11964,2.25,56.25,75.0,High (>75%),5.0,1.0,1.0,0.75,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11965,3.0,75.0,50.0,Medium (50-75%),16.0,5.0,5.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S11966,2.6666666666666665,66.67,100.0,High (>75%),8.0,3.0,3.0,0.8333333333333334,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11967,1.6,40.0,50.0,Medium (50-75%),7.0,3.0,3.0,0.6,Pass,At-Risk Students,Low Risk,0.0003,Pass (1-2)
S11968,1.8,45.0,0.0,Low (<50%),17.0,5.0,5.0,0.8,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S11969,2.6666666666666665,66.67,83.33,High (>75%),7.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11970,3.25,81.25,50.0,Medium (50-75%),2.0,1.0,1.0,1.0,Distinction,High Achievers,Low Risk,0.0001,Excellent (3-4)
S11971,1.5,37.5,100.0,High (>75%),17.0,5.0,5.0,0.5,Fail,At-Risk Students,Low Risk,0.0051,Pass (1-2)
S11972,2.0,50.0,100.0,High (>75%),12.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S11973,1.0,25.0,33.33,Low (<50%),12.0,3.0,3.0,0.625,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11974,1.6,40.0,66.67,Medium (50-75%),33.0,7.0,7.0,1.0,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S11975,3.25,81.25,100.0,High (>75%),7.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S11976,3.0,75.0,50.0,Medium (50-75%),24.0,7.0,7.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S11977,2.2,55.0,0.0,Low (<50%),17.0,5.0,5.0,0.8,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S11978,1.6,40.0,100.0,High (>75%),25.0,6.0,6.0,0.8,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S11979,3.5,87.5,100.0,High (>75%),23.0,5.0,5.0,1.0,Distinction,Average Performers,Low Risk,0.0,Excellent (3-4)
S11980,3.1666666666666665,79.17,100.0,High (>75%),11.0,4.0,4.0,0.8333333333333334,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S11981,2.3333333333333335,58.33,50.0,Medium (50-75%),19.0,5.0,6.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S11982,2.25,56.25,75.0,High (>75%),12.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11983,3.0,75.0,33.33,Low (<50%),22.0,6.0,6.0,1.0,Distinction,Average Performers,High Risk,1.0,Good (2-3)
S11984,2.0,50.0,100.0,High (>75%),14.0,4.0,4.0,0.8571428571428571,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S11985,1.0,25.0,66.67,Medium (50-75%),5.0,2.0,2.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11986,1.0,25.0,100.0,High (>75%),7.0,3.0,3.0,0.6,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11987,2.75,68.75,66.67,Medium (50-75%),19.0,4.0,4.0,1.0,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S11988,2.5,62.5,100.0,High (>75%),2.0,1.0,1.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11989,2.0,50.0,100.0,High (>75%),16.0,4.0,4.0,0.8571428571428571,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S11990,2.25,56.25,100.0,High (>75%),12.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S11991,2.4,60.0,50.0,Medium (50-75%),16.0,5.0,5.0,1.0,Pass,Struggling Students,Low Risk,0.0,Good (2-3)
S11992,1.8,45.0,50.0,Medium (50-75%),3.0,1.0,1.0,0.8,Pass,Struggling Students,Low Risk,0.0001,Pass (1-2)
S11993,2.625,65.62,50.0,Medium (50-75%),13.0,4.0,,0.875,Pass,Struggling Students,Low Risk,0.0,Good (2-3)
S11994,1.0,25.0,100.0,High (>75%),17.0,5.0,5.0,0.6666666666666666,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11995,2.6666666666666665,66.67,50.0,Medium (50-75%),10.0,3.0,3.0,0.6666666666666666,Pass,Struggling Students,Low Risk,0.0,Good (2-3)
S11996,1.0,25.0,66.67,,8.0,3.0,3.0,0.4,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S11997,1.75,43.75,66.67,Medium (50-75%),10.0,3.0,3.0,0.75,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S11998,2.0,50.0,66.67,Medium (50-75%),15.0,4.0,4.0,0.8571428571428571,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S11999,0.0,0.0,0.0,Low (<50%),20.0,5.0,5.0,0.0,Fail,At-Risk Students,High Risk,1.0,
S12000,2.0,50.0,75.0,High (>75%),15.0,5.0,5.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S12001,2.5,62.5,0.0,Low (<50%),32.0,8.0,8.0,1.0,Pass,Average Performers,High Risk,1.0,Good (2-3)
S12002,2.4285714285714284,60.71,66.67,,20.0,5.0,5.0,0.8571428571428571,Pass,Average Performers,Low Risk,0.0,Good (2-3)
S12003,0.5,12.5,50.0,Medium (50-75%),3.0,1.0,1.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S12004,2.6666666666666665,66.67,50.0,Medium (50-75%),8.0,2.0,2.0,0.6666666666666666,Pass,Struggling Students,Low Risk,0.0,Good (2-3)
S12005,3.0,75.0,50.0,Medium (50-75%),14.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S12006,2.5,62.5,60.0,Medium (50-75%),11.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S12007,1.2,30.0,0.0,Low (<50%),4.0,2.0,2.0,0.6,Fail,Struggling Students,High Risk,1.0,Pass (1-2)
S12008,2.0,50.0,50.0,Medium (50-75%),21.0,5.0,5.0,0.8571428571428571,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S12009,0.5,12.5,50.0,Medium (50-75%),12.0,4.0,4.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S12010,1.0,25.0,100.0,High (>75%),5.0,1.0,1.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S12011,1.0,25.0,25.0,Low (<50%),9.0,3.0,3.0,0.6,Fail,Struggling Students,High Risk,1.0,Failing (0-1)
S12012,1.8888888888888888,47.22,33.33,Low (<50%),13.0,4.0,4.0,0.7777777777777778,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S12013,2.0,50.0,100.0,High (>75%),13.0,5.0,5.0,0.5,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S12014,2.0,50.0,50.0,Medium (50-75%),13.0,3.0,3.0,0.8571428571428571,Pass,Struggling Students,Low Risk,0.0001,Pass (1-2)
S12015,3.0,75.0,100.0,High (>75%),23.0,7.0,7.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S12016,2.0,50.0,0.0,Low (<50%),15.0,4.0,4.0,0.8571428571428571,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S12017,1.0,25.0,50.0,Medium (50-75%),2.0,1.0,1.0,1.0,Fail,Struggling Students,High Risk,1.0,Failing (0-1)
S12018,2.4285714285714284,60.71,100.0,High (>75%),13.0,3.0,3.0,0.8571428571428571,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S12019,2.0,50.0,66.67,,8.0,3.0,3.0,0.6666666666666666,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S12020,1.0,25.0,100.0,High (>75%),17.0,5.0,5.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S12021,2.5,62.5,66.67,,7.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S12022,0.5,12.5,75.0,High (>75%),17.0,4.0,4.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S12023,3.3333333333333335,83.33,100.0,High (>75%),15.0,5.0,5.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S12024,1.8,45.0,33.33,Low (<50%),4.0,1.0,1.0,1.0,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S12025,1.0,25.0,100.0,High (>75%),13.0,4.0,4.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S12026,2.5,62.5,75.0,High (>75%),15.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S12027,2.4,60.0,0.0,Low (<50%),3.0,1.0,1.0,0.8,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S12028,3.0,75.0,66.67,Medium (50-75%),4.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S12029,1.3333333333333333,33.33,33.33,Low (<50%),21.0,5.0,5.0,0.6666666666666666,Fail,Struggling Students,High Risk,1.0,Pass (1-2)
S12030,2.0,50.0,0.0,Low (<50%),16.0,4.0,4.0,0.75,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S12031,2.0,50.0,33.33,Low (<50%),10.0,3.0,3.0,1.0,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S12032,3.0,75.0,50.0,Medium (50-75%),6.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0001,Good (2-3)
S12033,1.0,25.0,100.0,High (>75%),9.0,3.0,3.0,1.0,Fail,High Achievers,High Risk,1.0,Failing (0-1)
S12034,2.2,55.0,33.33,Low (<50%),9.0,3.0,3.0,0.8,Pass,Struggling Students,High Risk,1.0,Good (2-3)
S12035,1.6666666666666667,41.67,50.0,Medium (50-75%),10.0,2.0,2.0,0.6666666666666666,Pass,Struggling Students,Low Risk,0.0003,Pass (1-2)
S12036,3.0,75.0,50.0,Medium (50-75%),18.0,4.0,4.0,1.0,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S12037,0.0,0.0,100.0,High (>75%),23.0,7.0,7.0,0.0,Fail,At-Risk Students,High Risk,1.0,
S12038,1.25,31.25,50.0,Medium (50-75%),9.0,3.0,3.0,0.5,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S12039,2.25,56.25,75.0,High (>75%),4.0,2.0,2.0,0.75,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S12040,3.2,80.0,100.0,High (>75%),3.0,1.0,1.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S12041,2.0,50.0,100.0,High (>75%),16.0,4.0,4.0,0.8571428571428571,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S12042,1.4,35.0,100.0,High (>75%),12.0,4.0,4.0,0.8,Fail,High Achievers,High Risk,0.9984,Pass (1-2)
S12043,3.25,81.25,66.67,Medium (50-75%),9.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S12044,3.0,75.0,100.0,High (>75%),14.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S12045,2.0,50.0,100.0,High (>75%),10.0,3.0,3.0,0.5,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S12046,2.0,50.0,100.0,High (>75%),17.0,4.0,4.0,0.5,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S12047,2.6,65.0,100.0,High (>75%),13.0,5.0,5.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S12048,1.6666666666666667,41.67,0.0,Low (<50%),12.0,4.0,4.0,0.6666666666666666,Pass,Struggling Students,High Risk,1.0,Pass (1-2)
S12049,3.6666666666666665,91.67,100.0,High (>75%),10.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S12050,1.6666666666666667,41.67,75.0,High (>75%),17.0,5.0,5.0,0.6666666666666666,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S12051,1.4,35.0,50.0,Medium (50-75%),7.0,3.0,3.0,0.8,Fail,Struggling Students,High Risk,0.9974,Pass (1-2)
S12052,3.0,75.0,40.0,Low (<50%),21.0,5.0,5.0,1.0,Distinction,Average Performers,High Risk,1.0,Good (2-3)
S12053,2.5,62.5,66.67,,14.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S12054,3.4,85.0,50.0,Medium (50-75%),21.0,7.0,7.0,1.0,Distinction,Average Performers,Low Risk,0.0001,Excellent (3-4)
S12055,3.0,75.0,100.0,High (>75%),6.0,2.0,2.0,1.0,Distinction,High Achievers,Low Risk,0.0,Good (2-3)
S12056,3.3333333333333335,83.33,66.67,Medium (50-75%),11.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
S12057,2.5,62.5,50.0,Medium (50-75%),11.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S12058,2.4,60.0,100.0,High (>75%),3.0,1.0,1.0,0.8,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S12059,1.4,35.0,100.0,High (>75%),28.0,8.0,8.0,1.0,Fail,Average Performers,High Risk,0.998,Pass (1-2)
S12060,1.4444444444444444,36.11,100.0,High (>75%),12.0,4.0,4.0,0.7777777777777778,Fail,High Achievers,High Risk,0.8171,Pass (1-2)
S12061,1.6666666666666667,41.67,50.0,Medium (50-75%),17.0,5.0,5.0,0.6666666666666666,Pass,Struggling Students,Low Risk,0.0002,Pass (1-2)
S12062,2.5,62.5,100.0,High (>75%),15.0,4.0,4.0,1.0,Pass,High Achievers,Low Risk,0.0,Good (2-3)
S12063,1.8333333333333333,45.83,80.0,High (>75%),20.0,5.0,5.0,0.8333333333333334,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S12064,1.5,37.5,25.0,Low (<50%),9.0,2.0,2.0,0.75,Fail,Struggling Students,High Risk,1.0,Pass (1-2)
S12065,1.75,43.75,100.0,High (>75%),19.0,5.0,5.0,0.75,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S12066,1.4,35.0,100.0,High (>75%),17.0,6.0,6.0,0.6,Fail,At-Risk Students,High Risk,0.9978,Pass (1-2)
S12067,1.75,43.75,100.0,High (>75%),9.0,3.0,3.0,0.75,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S12068,0.8,20.0,40.0,Low (<50%),11.0,4.0,4.0,0.4,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S12069,2.5,62.5,50.0,Medium (50-75%),9.0,3.0,3.0,0.75,Pass,Struggling Students,Low Risk,0.0,Good (2-3)
S12070,0.5,12.5,33.33,Low (<50%),3.0,1.0,1.0,0.5,Fail,At-Risk Students,High Risk,1.0,Failing (0-1)
S12071,1.6666666666666667,41.67,80.0,High (>75%),13.0,3.0,3.0,0.6666666666666666,Pass,At-Risk Students,Low Risk,0.0,Pass (1-2)
S12072,2.0,50.0,80.0,High (>75%),21.0,6.0,6.0,0.75,Pass,Average Performers,Low Risk,0.0,Pass (1-2)
S12073,2.0,50.0,75.0,High (>75%),8.0,3.0,3.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S12074,1.2,30.0,75.0,High (>75%),15.0,4.0,4.0,0.8,Fail,At-Risk Students,High Risk,1.0,Pass (1-2)
S12075,2.0,50.0,50.0,Medium (50-75%),4.0,1.0,1.0,0.8333333333333334,Pass,Struggling Students,Low Risk,0.0001,Pass (1-2)
S12076,1.6666666666666667,41.67,66.67,Medium (50-75%),9.0,2.0,2.0,1.0,Pass,High Achievers,Low Risk,0.0,Pass (1-2)
S12077,0.5,12.5,100.0,High (>75%),37.0,9.0,9.0,0.5,Fail,Average Performers,High Risk,1.0,Failing (0-1)
S12078,3.0,75.0,50.0,Medium (50-75%),32.0,8.0,8.0,0.75,Distinction,Average Performers,Low Risk,0.0,Good (2-3)
S12079,3.5,87.5,66.67,,13.0,3.0,3.0,1.0,Distinction,High Achievers,Low Risk,0.0,Excellent (3-4)
