student_id,Attendance_Pct,Attendance_Level,Overall_GPA,Academic_Result,Dropout_Risk,Att_Bucket
S11295,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S11296,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S11297,66.67,Medium (50-75%),1.5,Fail,Low Risk,50-75%
S11298,80.0,High (>75%),3.1666666666666665,Distinction,Low Risk,75-100%
S11299,100.0,High (>75%),3.5,Distinction,Low Risk,75-100%
S11300,66.67,Medium (50-75%),3.5,Distinction,Low Risk,50-75%
S11301,0.0,Low (<50%),1.0,Fail,High Risk,
S11302,100.0,High (>75%),3.3333333333333335,Distinction,Low Risk,75-100%
S11303,0.0,Low (<50%),2.0,Pass,High Risk,
S11305,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S11306,100.0,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S11307,0.0,Low (<50%),0.3333333333333333,Fail,High Risk,
S11308,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S11309,100.0,High (>75%),2.4,Pass,Low Risk,75-100%
S11310,50.0,Medium (50-75%),2.25,Pass,Low Risk,25-50%
S11311,80.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11312,100.0,High (>75%),2.4,Pass,Low Risk,75-100%
S11313,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S11314,66.67,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S11315,50.0,Medium (50-75%),1.6666666666666667,Pass,Low Risk,25-50%
S11316,0.0,Low (<50%),2.0,Pass,High Risk,
S11317,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S11318,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S11319,0.0,Low (<50%),1.25,Fail,High Risk,
S11320,50.0,Medium (50-75%),1.75,Pass,Low Risk,25-50%
S11321,50.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,25-50%
S11322,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S11323,50.0,Medium (50-75%),1.2857142857142858,Fail,High Risk,25-50%
S11324,100.0,High (>75%),1.8333333333333333,Pass,Low Risk,75-100%
S11325,80.0,High (>75%),0.0,Fail,High Risk,75-100%
S11326,100.0,High (>75%),1.8,Pass,Low Risk,75-100%
S11327,75.0,High (>75%),0.0,Fail,High Risk,50-75%
S11328,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11329,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S11330,100.0,High (>75%),2.3333333333333335,Pass,Low Risk,75-100%
S11331,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11332,60.0,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S11333,40.0,Low (<50%),2.6666666666666665,Pass,High Risk,25-50%
S11334,100.0,High (>75%),3.3333333333333335,Distinction,Low Risk,75-100%
S11335,100.0,High (>75%),1.6666666666666667,Pass,Low Risk,75-100%
S11336,75.0,High (>75%),0.0,Fail,High Risk,50-75%
S11337,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11338,25.0,Low (<50%),0.25,Fail,High Risk,0-25%
S11340,66.67,Medium (50-75%),1.0,Fail,High Risk,50-75%
S11341,100.0,High (>75%),2.2,Pass,Low Risk,75-100%
S11343,83.33,High (>75%),3.0,Distinction,Low Risk,75-100%
S11344,66.67,Medium (50-75%),0.75,Fail,High Risk,50-75%
S11345,50.0,Medium (50-75%),0.5,Fail,High Risk,25-50%
S11347,33.33,Low (<50%),2.0,Pass,High Risk,25-50%
S11348,40.0,Low (<50%),1.3333333333333333,Fail,High Risk,25-50%
S11349,100.0,High (>75%),3.3333333333333335,Distinction,Low Risk,75-100%
S11350,66.67,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S11351,100.0,High (>75%),2.4,Pass,Low Risk,75-100%
S11352,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S11353,80.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S11354,100.0,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S11355,100.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S11356,75.0,High (>75%),1.5,Fail,Low Risk,50-75%
S11357,42.86,Low (<50%),1.0,Fail,High Risk,25-50%
S11358,0.0,Low (<50%),2.2857142857142856,Pass,High Risk,
S11359,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S11360,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S11361,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11362,40.0,Low (<50%),2.4285714285714284,Pass,High Risk,25-50%
S11363,66.67,Medium (50-75%),2.25,Pass,Low Risk,50-75%
S11364,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S11365,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S11366,66.67,Medium (50-75%),1.0,Fail,High Risk,50-75%
S11367,66.67,Medium (50-75%),0.6666666666666666,Fail,High Risk,50-75%
S11368,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11369,87.5,High (>75%),2.0,Pass,Low Risk,75-100%
S11370,25.0,Low (<50%),3.0,Distinction,High Risk,0-25%
S11371,50.0,Medium (50-75%),2.7142857142857144,Pass,Low Risk,25-50%
S11372,0.0,Low (<50%),1.5,Fail,High Risk,
S11373,80.0,High (>75%),0.8333333333333334,Fail,High Risk,75-100%
S11374,83.33,High (>75%),1.7142857142857142,Pass,Low Risk,75-100%
S11375,0.0,Low (<50%),0.5,Fail,High Risk,
S11376,50.0,Medium (50-75%),2.5,Pass,Low Risk,25-50%
S11377,0.0,Low (<50%),2.0,Pass,High Risk,
S11380,50.0,Medium (50-75%),1.3333333333333333,Fail,High Risk,25-50%
S11381,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S11382,100.0,High (>75%),2.3333333333333335,Pass,Low Risk,75-100%
S11383,100.0,High (>75%),1.4,Fail,High Risk,75-100%
S11384,33.33,Low (<50%),2.0,Pass,High Risk,25-50%
S11385,100.0,High (>75%),2.4,Pass,Low Risk,75-100%
S11386,33.33,Low (<50%),2.0,Pass,High Risk,25-50%
S11387,85.71,High (>75%),2.0,Pass,Low Risk,75-100%
S11388,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11389,60.0,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S11390,100.0,High (>75%),4.0,Distinction,Low Risk,75-100%
S11391,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S11392,50.0,Medium (50-75%),1.75,Pass,Low Risk,25-50%
S11393,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11394,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S11395,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11396,66.67,Medium (50-75%),4.0,Distinction,Low Risk,50-75%
S11397,50.0,Medium (50-75%),2.5,Pass,Low Risk,25-50%
S11399,85.71,High (>75%),2.0,Pass,Low Risk,75-100%
S11401,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S11402,66.67,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S11403,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11404,66.67,Medium (50-75%),2.6666666666666665,Pass,Low Risk,50-75%
S11405,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S11406,0.0,Low (<50%),2.5,Pass,High Risk,
S11407,100.0,High (>75%),1.1666666666666667,Fail,High Risk,75-100%
S11408,0.0,Low (<50%),1.0,Fail,High Risk,
S11409,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11410,100.0,High (>75%),2.8,Pass,Low Risk,75-100%
S11411,100.0,High (>75%),1.875,Pass,Low Risk,75-100%
S11412,83.33,High (>75%),0.0,Fail,High Risk,75-100%
S11413,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11414,100.0,High (>75%),2.375,Pass,Low Risk,75-100%
S11415,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11416,100.0,High (>75%),1.75,Pass,Low Risk,75-100%
S11417,100.0,High (>75%),0.3333333333333333,Fail,High Risk,75-100%
S11418,66.67,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S11419,75.0,High (>75%),1.75,Pass,Low Risk,50-75%
S11420,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S11421,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11422,100.0,High (>75%),1.4,Fail,High Risk,75-100%
S11423,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11424,75.0,High (>75%),1.0,Fail,High Risk,50-75%
S11425,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S11426,100.0,High (>75%),3.5,Distinction,Low Risk,75-100%
S11427,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S11428,100.0,High (>75%),0.42857142857142855,Fail,High Risk,75-100%
S11429,100.0,High (>75%),1.375,Fail,High Risk,75-100%
S11431,75.0,High (>75%),1.0,Fail,High Risk,50-75%
S11432,50.0,Medium (50-75%),2.5,Pass,Low Risk,25-50%
S11433,60.0,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S11434,75.0,High (>75%),4.0,Distinction,Low Risk,50-75%
S11435,57.14,Medium (50-75%),1.7142857142857142,Pass,Low Risk,50-75%
S11436,83.33,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S11437,25.0,Low (<50%),0.8571428571428571,Fail,High Risk,0-25%
S11438,83.33,High (>75%),2.3333333333333335,Pass,Low Risk,75-100%
S11439,100.0,High (>75%),2.5714285714285716,Pass,Low Risk,75-100%
S11440,0.0,Low (<50%),0.6666666666666666,Fail,High Risk,
S11441,0.0,Low (<50%),3.0,Distinction,High Risk,
S11442,50.0,Medium (50-75%),0.0,Fail,High Risk,25-50%
S11443,50.0,Medium (50-75%),0.0,Fail,High Risk,25-50%
S11444,40.0,Low (<50%),1.75,Pass,High Risk,25-50%
S11445,75.0,High (>75%),0.0,Fail,High Risk,50-75%
S11446,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11447,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11448,50.0,Medium (50-75%),0.0,Fail,High Risk,25-50%
S11449,50.0,Medium (50-75%),0.8,Fail,High Risk,25-50%
S11450,0.0,Low (<50%),2.0,Pass,High Risk,
S11451,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11452,75.0,High (>75%),1.3333333333333333,Fail,High Risk,50-75%
S11454,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S11455,100.0,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S11456,80.0,High (>75%),1.5,Fail,Low Risk,75-100%
S11457,66.67,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S11458,0.0,Low (<50%),1.5,Fail,High Risk,
S11459,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S11460,60.0,Medium (50-75%),1.6666666666666667,Pass,Low Risk,50-75%
S11461,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S11462,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11463,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S11464,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11465,100.0,High (>75%),1.8,Pass,Low Risk,75-100%
S11466,0.0,Low (<50%),2.0,Pass,High Risk,
S11467,66.67,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S11468,75.0,High (>75%),2.5,Pass,Low Risk,50-75%
S11469,25.0,Low (<50%),2.0,Pass,High Risk,0-25%
S11470,100.0,High (>75%),2.2,Pass,Low Risk,75-100%
S11471,50.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,25-50%
S11472,50.0,Medium (50-75%),2.6666666666666665,Pass,Low Risk,25-50%
S11473,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11474,40.0,Low (<50%),0.0,Fail,High Risk,25-50%
S11475,50.0,Medium (50-75%),2.5,Pass,Low Risk,25-50%
S11476,80.0,High (>75%),1.0,Fail,High Risk,75-100%
S11477,80.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11478,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11479,0.0,Low (<50%),1.5,Fail,High Risk,
S11480,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11481,66.67,Medium (50-75%),2.2,Pass,Low Risk,50-75%
S11482,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S11483,66.67,Medium (50-75%),1.3333333333333333,Fail,High Risk,50-75%
S11484,100.0,High (>75%),3.5,Distinction,Low Risk,75-100%
S11485,33.33,Low (<50%),2.4,Pass,High Risk,25-50%
S11486,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S11487,33.33,Low (<50%),1.75,Pass,High Risk,25-50%
S11488,25.0,Low (<50%),1.5,Fail,High Risk,0-25%
S11489,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S11490,100.0,High (>75%),1.75,Pass,Low Risk,75-100%
S11491,50.0,Medium (50-75%),1.6666666666666667,Pass,Low Risk,25-50%
S11492,66.67,Medium (50-75%),1.0,Fail,High Risk,50-75%
S11493,40.0,Low (<50%),1.2857142857142858,Fail,High Risk,25-50%
S11494,33.33,Low (<50%),1.25,Fail,High Risk,25-50%
S11496,50.0,Medium (50-75%),2.8,Pass,Low Risk,25-50%
S11497,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S11498,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S11499,50.0,Medium (50-75%),1.5,Fail,Low Risk,25-50%
S11500,50.0,Medium (50-75%),1.6666666666666667,Pass,Low Risk,25-50%
S11501,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S11502,100.0,High (>75%),1.75,Pass,Low Risk,75-100%
S11503,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11504,50.0,Medium (50-75%),2.6,Pass,Low Risk,25-50%
S11505,100.0,High (>75%),1.8571428571428572,Pass,Low Risk,75-100%
S11506,50.0,Medium (50-75%),3.0,Distinction,Low Risk,25-50%
S11508,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11509,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S11510,100.0,High (>75%),2.25,Pass,Low Risk,75-100%
S11511,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11512,0.0,Low (<50%),0.4,Fail,High Risk,
S11513,100.0,High (>75%),1.25,Fail,High Risk,75-100%
S11514,80.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11515,75.0,High (>75%),4.0,Distinction,Low Risk,50-75%
S11516,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11517,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11518,100.0,High (>75%),1.8,Pass,Low Risk,75-100%
S11519,100.0,High (>75%),3.5,Distinction,Low Risk,75-100%
S11520,66.67,Medium (50-75%),0.0,Fail,High Risk,50-75%
S11521,66.67,Medium (50-75%),2.5714285714285716,Pass,Low Risk,50-75%
S11522,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11523,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S11524,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11525,75.0,High (>75%),2.142857142857143,Pass,Low Risk,50-75%
S11526,66.67,Medium (50-75%),2.3333333333333335,Pass,Low Risk,50-75%
S11527,66.67,Medium (50-75%),3.1666666666666665,Distinction,Low Risk,50-75%
S11528,83.33,High (>75%),1.2857142857142858,Fail,High Risk,75-100%
S11529,66.67,Medium (50-75%),1.5,Fail,Low Risk,50-75%
S11530,0.0,Low (<50%),1.125,Fail,High Risk,
S11531,50.0,Medium (50-75%),1.25,Fail,High Risk,25-50%
S11532,50.0,Medium (50-75%),1.5,Fail,Low Risk,25-50%
S11533,50.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,25-50%
S11534,75.0,High (>75%),1.5,Fail,Low Risk,50-75%
S11535,100.0,High (>75%),2.5,Pass,Low Risk,75-100%
S11536,66.67,Medium (50-75%),0.6666666666666666,Fail,High Risk,50-75%
S11537,33.33,Low (<50%),0.0,Fail,High Risk,25-50%
S11538,80.0,High (>75%),1.2,Fail,High Risk,75-100%
S11539,33.33,Low (<50%),2.0,Pass,High Risk,25-50%
S11540,66.67,Medium (50-75%),2.6666666666666665,Pass,Low Risk,50-75%
S11541,25.0,Low (<50%),2.0,Pass,High Risk,0-25%
S11542,66.67,Medium (50-75%),1.5,Fail,Low Risk,50-75%
S11543,40.0,Low (<50%),2.5,Pass,High Risk,25-50%
S11544,80.0,High (>75%),1.0,Fail,High Risk,75-100%
S11545,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S11546,50.0,Medium (50-75%),1.8333333333333333,Pass,Low Risk,25-50%
S11547,66.67,Medium (50-75%),3.5,Distinction,Low Risk,50-75%
S11548,33.33,Low (<50%),2.3333333333333335,Pass,High Risk,25-50%
S11549,0.0,Low (<50%),2.0,Pass,High Risk,
S11550,66.67,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S11551,60.0,Medium (50-75%),1.8333333333333333,Pass,Low Risk,50-75%
S11552,100.0,High (>75%),2.8,Pass,Low Risk,75-100%
S11553,0.0,Low (<50%),2.0,Pass,High Risk,
S11554,0.0,Low (<50%),0.25,Fail,High Risk,
S11555,40.0,Low (<50%),1.4,Fail,High Risk,25-50%
S11556,100.0,High (>75%),3.3333333333333335,Distinction,Low Risk,75-100%
S11557,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11558,50.0,Medium (50-75%),1.5,Fail,Low Risk,25-50%
S11559,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S11560,66.67,Medium (50-75%),2.2,Pass,Low Risk,50-75%
S11561,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S11562,50.0,Medium (50-75%),2.4,Pass,Low Risk,25-50%
S11563,100.0,High (>75%),0.75,Fail,High Risk,75-100%
S11565,100.0,High (>75%),2.75,Pass,Low Risk,75-100%
S11566,0.0,Low (<50%),2.4,Pass,High Risk,
S11567,50.0,Medium (50-75%),1.25,Fail,High Risk,25-50%
S11568,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S11569,66.67,Medium (50-75%),2.3333333333333335,Pass,Low Risk,50-75%
S11570,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S11571,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11572,83.33,High (>75%),1.0,Fail,High Risk,75-100%
S11573,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S11574,100.0,High (>75%),2.4,Pass,Low Risk,75-100%
S11575,100.0,High (>75%),0.5,Fail,High Risk,75-100%
S11576,0.0,Low (<50%),2.3333333333333335,Pass,High Risk,
S11577,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S11578,0.0,Low (<50%),2.2,Pass,High Risk,
S11579,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S11580,100.0,High (>75%),1.6,Pass,Low Risk,75-100%
S11581,100.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S11582,66.67,Medium (50-75%),1.6666666666666667,Pass,Low Risk,50-75%
S11583,100.0,High (>75%),4.0,Distinction,Low Risk,75-100%
S11584,33.33,Low (<50%),3.3333333333333335,Distinction,High Risk,25-50%
S11585,33.33,Low (<50%),1.6666666666666667,Pass,High Risk,25-50%
S11586,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S11587,50.0,Medium (50-75%),1.5,Fail,Low Risk,25-50%
S11588,100.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11589,62.5,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S11590,100.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S11591,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S11592,66.67,Medium (50-75%),2.25,Pass,Low Risk,50-75%
S11593,50.0,Medium (50-75%),1.7142857142857142,Pass,Low Risk,25-50%
S11595,50.0,Medium (50-75%),2.75,Pass,Low Risk,25-50%
S11596,80.0,High (>75%),3.0,Distinction,Low Risk,75-100%
S11597,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S11598,20.0,Low (<50%),2.6666666666666665,Pass,High Risk,0-25%
S11599,50.0,Medium (50-75%),0.6666666666666666,Fail,High Risk,25-50%
S11600,0.0,Low (<50%),1.0,Fail,High Risk,
S11601,100.0,High (>75%),3.5,Distinction,Low Risk,75-100%
S11602,75.0,High (>75%),3.0,Distinction,Low Risk,50-75%
S11604,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S11605,80.0,High (>75%),1.0,Fail,High Risk,75-100%
S11606,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S11607,50.0,Medium (50-75%),1.5,Fail,Low Risk,25-50%
S11608,50.0,Medium (50-75%),1.3333333333333333,Fail,High Risk,25-50%
S11609,71.43,Medium (50-75%),2.25,Pass,Low Risk,50-75%
S11610,100.0,High (>75%),0.6666666666666666,Fail,High Risk,75-100%
S11611,75.0,High (>75%),2.2,Pass,Low Risk,50-75%
S11612,66.67,Medium (50-75%),1.4,Fail,High Risk,50-75%
S11613,75.0,High (>75%),2.3333333333333335,Pass,Low Risk,50-75%
S11614,100.0,High (>75%),2.3333333333333335,Pass,Low Risk,75-100%
S11615,80.0,High (>75%),0.2,Fail,High Risk,75-100%
S11616,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11617,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S11618,80.0,High (>75%),2.4,Pass,Low Risk,75-100%
S11619,100.0,High (>75%),0.8,Fail,High Risk,75-100%
S11620,100.0,High (>75%),1.2,Fail,High Risk,75-100%
S11621,0.0,Low (<50%),1.0,Fail,High Risk,
S11622,100.0,High (>75%),4.0,Distinction,Low Risk,75-100%
S11623,75.0,High (>75%),1.0,Fail,High Risk,50-75%
S11624,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11626,60.0,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S11627,100.0,High (>75%),2.1666666666666665,Pass,Low Risk,75-100%
S11628,66.67,Medium (50-75%),3.4,Distinction,Low Risk,50-75%
S11629,50.0,Medium (50-75%),1.2,Fail,High Risk,25-50%
S11630,100.0,High (>75%),0.75,Fail,High Risk,75-100%
S11631,100.0,High (>75%),0.6666666666666666,Fail,High Risk,75-100%
S11632,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11633,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11634,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S11635,100.0,High (>75%),4.0,Distinction,Low Risk,75-100%
S11636,66.67,Medium (50-75%),1.75,Pass,Low Risk,50-75%
S11637,0.0,Low (<50%),2.8,Pass,High Risk,
S11638,50.0,Medium (50-75%),2.25,Pass,Low Risk,25-50%
S11639,33.33,Low (<50%),1.4,Fail,High Risk,25-50%
S11640,0.0,Low (<50%),0.0,Fail,High Risk,
S11641,33.33,Low (<50%),1.5,Fail,High Risk,25-50%
S11642,100.0,High (>75%),2.6666666666666665,Pass,Low Risk,75-100%
S11643,50.0,Medium (50-75%),2.625,Pass,Low Risk,25-50%
S11644,50.0,Medium (50-75%),2.75,Pass,Low Risk,25-50%
S11645,40.0,Low (<50%),2.0,Pass,High Risk,25-50%
S11646,85.71,High (>75%),2.5,Pass,Low Risk,75-100%
S11647,33.33,Low (<50%),1.25,Fail,High Risk,25-50%
S11648,33.33,Low (<50%),2.0,Pass,High Risk,25-50%
S11649,50.0,Medium (50-75%),1.75,Pass,Low Risk,25-50%
S11650,0.0,Low (<50%),2.0,Pass,High Risk,
S11651,100.0,High (>75%),1.0,Fail,High Risk,75-100%
S11652,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S11653,60.0,Medium (50-75%),1.4,Fail,High Risk,50-75%
S11654,57.14,Medium (50-75%),2.6,Pass,Low Risk,50-75%
S11655,40.0,Low (<50%),2.142857142857143,Pass,High Risk,25-50%
S11656,0.0,Low (<50%),1.5,Fail,High Risk,
S11657,100.0,High (>75%),1.5,Fail,Low Risk,75-100%
S11658,75.0,High (>75%),1.8,Pass,Low Risk,50-75%
S11659,75.0,High (>75%),1.6666666666666667,Pass,Low Risk,50-75%
S11660,57.14,Medium (50-75%),4.0,Distinction,Low Risk,50-75%
S11661,75.0,High (>75%),1.6666666666666667,Pass,Low Risk,50-75%
S11662,66.67,Medium (50-75%),1.8,Pass,Low Risk,50-75%
S11663,66.67,Medium (50-75%),1.875,Pass,Low Risk,50-75%
S11664,0.0,Low (<50%),3.0,Distinction,High Risk,
S11665,75.0,High (>75%),2.0,Pass,Low Risk,50-75%
S11666,0.0,Low (<50%),3.0,Distinction,High Risk,
S11667,42.86,Low (<50%),2.4,Pass,High Risk,25-50%
S11669,75.0,High (>75%),1.6666666666666667,Pass,Low Risk,50-75%
S11670,100.0,High (>75%),1.3333333333333333,Fail,High Risk,75-100%
S11671,25.0,Low (<50%),2.142857142857143,Pass,High Risk,0-25%
S11672,100.0,High (>75%),2.4,Pass,Low Risk,75-100%
S11673,55.56,Medium (50-75%),3.0,Distinction,Low Risk,50-75%
S11674,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11675,50.0,Medium (50-75%),1.6,Pass,Low Risk,25-50%
S11676,50.0,Medium (50-75%),2.0,Pass,Low Risk,25-50%
S11677,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S11678,60.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,50-75%
S11679,66.67,Medium (50-75%),4.0,Distinction,Low Risk,50-75%
S11680,42.86,Low (<50%),1.3333333333333333,Fail,High Risk,25-50%
S11681,100.0,High (>75%),0.0,Fail,High Risk,75-100%
S11682,100.0,High (>75%),4.0,Distinction,Low Risk,75-100%
S11683,33.33,Low (<50%),2.6,Pass,High Risk,25-50%
S11684,75.0,High (>75%),1.3333333333333333,Fail,High Risk,50-75%
S11685,50.0,Medium (50-75%),2.3333333333333335,Pass,Low Risk,25-50%
S11686,100.0,High (>75%),2.7777777777777777,Pass,Low Risk,75-100%
S11688,100.0,High (>75%),1.75,Pass,Low Risk,75-100%
S11689,100.0,High (>75%),1.25,Fail,High Risk,75-100%
S11690,100.0,High (>75%),1.4,Fail,High Risk,75-100%
S11691,60.0,Medium (50-75%),1.6666666666666667,Pass,Low Risk,50-75%
S11692,60.0,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S11693,66.67,Medium (50-75%),2.5,Pass,Low Risk,50-75%
S11694,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S11695,75.0,High (>75%),0.25,Fail,High Risk,50-75%
S11696,0.0,Low (<50%),1.1428571428571428,Fail,High Risk,
S11697,83.33,High (>75%),3.3333333333333335,Distinction,Low Risk,75-100%
S11698,50.0,Medium (50-75%),3.3333333333333335,Distinction,Low Risk,25-50%
S11699,0.0,Low (<50%),2.25,Pass,High Risk,
S11700,57.14,Medium (50-75%),1.25,Fail,High Risk,50-75%
S11702,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S11703,50.0,Medium (50-75%),1.0,Fail,High Risk,25-50%
S11704,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11705,50.0,Medium (50-75%),1.6666666666666667,Pass,Low Risk,25-50%
S11706,50.0,Medium (50-75%),2.5,Pass,Low Risk,25-50%
S11707,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11708,100.0,High (>75%),2.0,Pass,Low Risk,75-100%
S11709,50.0,Medium (50-75%),1.8,Pass,Low Risk,25-50%
S11710,80.0,High (>75%),1.25,Fail,High Risk,75-100%
S11712,83.33,High (>75%),1.5,Fail,Low Risk,75-100%
S11713,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
S11714,42.86,Low (<50%),2.5,Pass,High Risk,25-50%
S11715,66.67,Medium (50-75%),2.0,Pass,Low Risk,50-75%
